collectionID=Scatter Plots Data 2
exception=null;finalScore=0.25664955669622025;time_started=12:17:34;seed=42;experiment_id=92;cpus=1;done=true;memory_max=4096;trace={"34619556":0.11987381703470032,"12923276":0.0,"84116783":0.25664955669622025};measure=FMicroAvg;split=1;host=node07-015;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:20:10;dataset=bibtex;algorithm=random
exception=null;finalScore=0.5688073394495412;time_started=10:19:09;seed=42;experiment_id=93;cpus=1;done=true;memory_max=4096;trace={"32147":0.12783505154639174,"41871421":0.5688073394495412,"134955":0.26666666666666666,"13189360":0.5283018867924529,"139244":0.4615384615384615,"1965778":0.5};measure=FMicroAvg;split=1;host=node07-021;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:20:35;dataset=birds;algorithm=bf
exception=null;finalScore=0.46407185628742514;time_started=12:25:29;seed=42;experiment_id=101;cpus=1;done=true;memory_max=4096;trace={"3963626":0.3956864371630029,"6222452":0.4244306418219462,"2810151":0.21313868613138684,"20222665":0.46407185628742514};measure=FMicroAvg;split=0;host=node03-001;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:21:52;dataset=bibtex;algorithm=hb
exception=null;finalScore=0.5825242718446602;time_started=12:25:43;seed=42;experiment_id=109;cpus=1;done=true;memory_max=4096;trace={"54698403":0.5825242718446602,"10941507":0.5714285714285714,"391119":0.5365853658536586,"47807":0.11363636363636363};measure=FMicroAvg;split=0;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:31:14;dataset=birds;algorithm=random
exception=null;finalScore=0.3925501432664757;time_started=11:47:19;seed=42;experiment_id=110;cpus=1;done=true;memory_max=4096;trace={"14529407":0.2629948364888124,"11139":0.0,"30307":0.18967229394240318,"24736933":0.3925501432664757};measure=FMicroAvg;split=1;host=node07-024;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:57:27;dataset=arts1;algorithm=hb
exception=null;finalScore=0.09121430457580444;time_started=12:39:23;seed=42;experiment_id=117;cpus=1;done=true;memory_max=4096;trace={"38857009":0.05408920925695085,"50181843":0.09121430457580444};measure=FMicroAvg;split=1;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:43:00;dataset=bookmarks;algorithm=bf
exception=null;finalScore=0.19969434538970962;time_started=12:13:49;seed=42;experiment_id=118;cpus=1;done=true;memory_max=4096;trace={"53466972":0.0,"56000530":0.19969434538970962};measure=FMicroAvg;split=3;host=node07-016;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:21:38;dataset=arts1;algorithm=random
exception=null;finalScore=0.40035826242722794;time_started=10:24:36;seed=42;experiment_id=119;cpus=1;done=true;memory_max=4096;trace={"79137510":0.34927066450567257,"3338618":0.18967229394240318,"80134187":0.40035826242722794,"59029163":0.1976659372720642};measure=FMicroAvg;split=1;host=node04-035;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:13:16;dataset=arts1;algorithm=bohb
exception=null;finalScore=0.3933922397233961;time_started=15:02:50;seed=42;experiment_id=121;cpus=1;done=true;memory_max=4096;trace={"11331149":0.3224092116917626,"4084701":0.25806451612903225,"20189004":0.3933922397233961,"10238":0.030854430379746837};measure=FMicroAvg;split=1;host=node07-019;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=15:33:09;dataset=bibtex;algorithm=hb
exception=null;finalScore=0.46407185628742514;time_started=13:55:51;seed=42;experiment_id=122;cpus=1;done=true;memory_max=4096;trace={"3611655":0.0441944556046605,"19715352":0.21998851234922454,"22116276":0.2510231923601637,"24614018":0.46407185628742514,"22230829":0.3280141843971631};measure=FMicroAvg;split=0;host=node07-018;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:53:18;dataset=bibtex;algorithm=bohb
exception=null;finalScore=0.5184838558727188;time_started=10:27:15;seed=42;experiment_id=134;cpus=1;done=true;memory_max=4096;trace={"1473188":0.43445692883895126,"39194260":0.4611503531786075,"71994015":0.5184838558727188,"6027420":0.45230369889682026};measure=FMicroAvg;split=4;host=node07-019;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:33:11;dataset=arts1;algorithm=bf
exception=null;finalScore=0.4210526315789474;time_started=10:46:15;seed=42;experiment_id=144;cpus=1;done=true;memory_max=4096;trace={"11130153":0.4210526315789474,"628219":0.2932735426008969,"199194":0.0};measure=FMicroAvg;split=3;host=node04-014;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:58:36;dataset=bibtex;algorithm=bf
exception=null;finalScore=0.0;time_started=14:49:27;seed=42;experiment_id=154;cpus=1;done=true;memory_max=4096;trace={"0":0.0};measure=FMicroAvg;split=0;host=node01-024;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:50:00;dataset=bookmarks;algorithm=random
exception=null;finalScore=0.42029636281993715;time_started=10:11:25;seed=42;experiment_id=155;cpus=1;done=true;memory_max=4096;trace={"71048030":0.42029636281993715,"11767":0.17111222949169602,"32915950":0.2652279846849983};measure=FMicroAvg;split=0;host=node07-019;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:15:04;dataset=arts1;algorithm=smac
exception=null;finalScore=0.14118895966029724;time_started=14:17:45;seed=42;experiment_id=157;cpus=1;done=true;memory_max=16384;trace={"12890545":0.0,"34562023":0.09601745771958538,"86193436":0.14118895966029724};measure=FMicroAvg;split=2;host=node01-043;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:25:12;dataset=bibtex;algorithm=random
exception=null;finalScore=0.6371681415929203;time_started=15:10:10;seed=42;experiment_id=159;cpus=1;done=true;memory_max=4096;trace={"5505":0.4869565217391304,"20131":0.6515151515151515,"10767393":0.6434782608695653,"10442":0.5102040816326532,"58993118":0.6371681415929203,"11564971":0.6379310344827587};measure=FMicroAvg;split=2;host=node02-045;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=15:11:17;dataset=birds;algorithm=bf
exception=null;finalScore=0.5833333333333333;time_started=14:27:33;seed=42;experiment_id=165;cpus=1;done=true;memory_max=4096;trace={"123123":0.4684684684684684,"19939":0.45098039215686275,"82149":0.510204081632653,"7652480":0.5833333333333333,"14470":0.054794520547945216,"206116":0.5070422535211268,"30905":0.4761904761904762,"15646":0.4230769230769231};measure=FMicroAvg;split=0;host=node07-031;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:33:08;dataset=birds;algorithm=hb
exception=null;finalScore=0.782219570405728;time_started=14:49:00;seed=42;experiment_id=166;cpus=1;done=true;memory_max=4096;trace={"56669856":0.7751307379430563,"463891":0.6830110497237569,"6681723":0.6601411336216708,"75904777":0.782219570405728};measure=FMicroAvg;split=0;host=node07-024;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:54:50;dataset=business1;algorithm=bf
exception=null;finalScore=0.4229030637870417;time_started=14:14:41;seed=42;experiment_id=171;cpus=1;done=true;memory_max=4096;trace={"12150":0.18559837728194728,"26028597":0.4229030637870417};measure=FMicroAvg;split=2;host=node07-019;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:23:32;dataset=arts1;algorithm=hb
exception=null;finalScore=0.5794392523364486;time_started=09:55:00;seed=42;experiment_id=173;cpus=1;done=true;memory_max=4096;trace={"54771":0.17073170731707318,"10809075":0.5794392523364486,"402223":0.46846846846846846};measure=FMicroAvg;split=1;host=node01-044;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=09:59:47;dataset=birds;algorithm=random
exception=null;finalScore=0.0;time_started=10:06:33;seed=42;experiment_id=186;cpus=1;done=true;memory_max=4096;trace={"0":0.0};measure=FMicroAvg;split=1;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:07:16;dataset=bookmarks;algorithm=random
exception=null;finalScore=0.5238095238095238;time_started=10:00:37;seed=42;experiment_id=189;cpus=1;done=true;memory_max=4096;trace={"12384":0.38461538461538464,"9941":0.054794520547945216,"42476":0.4705882352941177,"84284":0.5070422535211268,"17369604":0.5238095238095238,"15247":0.4600000000000001};measure=FMicroAvg;split=0;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:03:09;dataset=birds;algorithm=bohb
exception=null;finalScore=0.05740893912936924;time_started=14:32:32;seed=42;experiment_id=191;cpus=1;done=true;memory_max=4096;trace={"76633538":0.05740893912936924,"76372261":0.05089798047544527,"34461875":0.0};measure=FMicroAvg;split=2;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=14:34:33;dataset=bookmarks;algorithm=bf
exception=null;finalScore=0.7771329077190945;time_started=11:42:57;seed=42;experiment_id=192;cpus=1;done=true;memory_max=4096;trace={"19844462":0.6712204007285975,"6024238":0.6625429553264606,"59804155":0.7771329077190945,"1774390":0.6015581524763496};measure=FMicroAvg;split=1;host=node07-029;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:52:35;dataset=business1;algorithm=bf
exception=null;finalScore=0.2124756335282651;time_started=12:14:51;seed=42;experiment_id=194;cpus=1;done=true;memory_max=4096;trace={"12894484":0.0,"84687055":0.2124756335282651,"34656990":0.0974025974025974};measure=FMicroAvg;split=3;host=node07-019;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:17:10;dataset=bibtex;algorithm=random
exception=null;finalScore=0.4229030637870417;time_started=13:06:57;seed=42;experiment_id=195;cpus=1;done=true;memory_max=4096;trace={"28938490":0.41925326135852453,"9008333":0.18559837728194728,"69494875":0.4229030637870417};measure=FMicroAvg;split=2;host=node07-023;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=13:17:58;dataset=arts1;algorithm=bohb
exception=null;finalScore=0.1996007984031936;time_started=11:01:10;seed=42;experiment_id=204;cpus=1;done=true;memory_max=4096;trace={"56844598":0.1996007984031936,"54299811":0.0};measure=FMicroAvg;split=4;host=node07-022;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:09:45;dataset=arts1;algorithm=random
exception=null;finalScore=0.3224092116917626;time_started=11:18:24;seed=42;experiment_id=205;cpus=1;done=true;memory_max=4096;trace={"3725352":0.3041988003427592,"15123724":0.3224092116917626};measure=FMicroAvg;split=1;host=node07-018;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:33:15;dataset=bibtex;algorithm=bohb
exception=null;finalScore=0.6830110497237569;time_started=09:59:46;seed=42;experiment_id=214;cpus=1;done=true;memory_max=4096;trace={"58961077":0.6830110497237569};measure=FMicroAvg;split=0;host=node07-022;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=10:04:10;dataset=business1;algorithm=random
exception=null;finalScore=0.6183777312181981;time_started=14:59:37;seed=42;experiment_id=220;cpus=1;done=true;memory_max=4096;trace={"27761":0.4244558258642766,"6362676":0.5215553677092138,"62874330":0.6183777312181981};measure=FMicroAvg;split=0;host=node07-020;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=15:07:18;dataset=computers1;algorithm=bf
exception=null;finalScore=0.18967229394240318;time_started=11:29:29;seed=42;experiment_id=223;cpus=1;done=true;memory_max=4096;trace={"11354":0.18967229394240318};measure=FMicroAvg;split=1;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=11:29:33;dataset=arts1;algorithm=smac
exception=null;finalScore=0.49383886255924175;time_started=12:31:14;seed=42;experiment_id=229;cpus=1;done=true;memory_max=4096;trace={"13420636":0.4034833091436865,"57802225":0.4314928425357873,"73621555":0.4908665105386417,"79206490":0.49383886255924175,"10094175":0.40820312500000006,"4294726":0.40124003542958364};measure=FMicroAvg;split=5;host=node07-017;evaluationTimeout=1800;time_created=11:31:35;globalTimeout=86400;time_end=12:41:45;dataset=arts1;algorithm=bf
