collectionID=ResultTable_internal_2
exception=null;finalScore=0.36922152604697384;time_started=03:21:34;seed=42;experiment_id=17;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=2;host=node02-043;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=03:49:15;dataset=bibtex;fmeasure=0.372884422323828;algorithm=bohb;done_time=03:49:15
exception=null;finalScore=0.4665878178592549;time_started=22:50:32;seed=42;experiment_id=18;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=0;host=node09-045;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=23:27:39;dataset=bibtex;fmeasure=0.42703009653605906;algorithm=bohb;done_time=23:27:38
exception=null;finalScore=null;time_started=15:05:05;seed=42;experiment_id=19;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=0;host=node10-014;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.5022519582208635;algorithm=bohb;done_time=null
exception=null;finalScore=0.25551316364792415;time_started=03:40:06;seed=42;experiment_id=20;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=3;host=node02-001;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=03:48:45;dataset=arts1;fmeasure=0.2560034724425372;algorithm=bohb;done_time=03:48:45
exception=null;finalScore=0.39580677733928515;time_started=20:28:05;seed=42;experiment_id=21;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=3;host=node09-045;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=20:42:48;dataset=bibtex;fmeasure=0.38493304896791514;algorithm=bohb;done_time=20:42:48
exception=null;finalScore=0.2594424222870029;time_started=16:45:15;seed=42;experiment_id=22;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=1;host=node05-047;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=17:20:00;dataset=bookmarks;fmeasure=0.2521974596351244;algorithm=bohb;done_time=17:19:59
exception=null;finalScore=null;time_started=14:30:06;seed=42;experiment_id=23;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=0;host=node12-009;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.5337620578778135;algorithm=bohb;done_time=null
exception=null;finalScore=7.010900885544761E-4;time_started=10:39:41;seed=42;experiment_id=24;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=0;host=node09-018;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=10:40:25;dataset=bookmarks;fmeasure=6.571135945473427E-4;algorithm=bohb;done_time=10:40:25
exception=null;finalScore=0.4229030637870417;time_started=01:59:44;seed=42;experiment_id=25;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=2;host=node05-012;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=02:08:34;dataset=arts1;fmeasure=0.3933559833899585;algorithm=bohb;done_time=02:08:33
exception=null;finalScore=null;time_started=00:31:03;seed=42;experiment_id=26;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=2;host=node07-048;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=null;dataset=birds;fmeasure=0.2779967159277503;algorithm=bohb;done_time=null
exception=null;finalScore=0.7613233172056673;time_started=01:59:44;seed=42;experiment_id=27;cpus=6;done=true;memory_max=16384;measure=FMacroAvgD;split=0;host=node01-042;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=02:15:25;dataset=business1;fmeasure=0.7509150122591375;algorithm=bohb;done_time=02:15:25
exception=null;finalScore=0.31660058645972877;time_started=09:04:02;seed=42;experiment_id=28;cpus=6;done=true;memory_max=16384;measure=FMacroAvgL;split=2;host=node04-006;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=09:21:41;dataset=bibtex;fmeasure=0.30915029154204265;algorithm=bohb;done_time=09:21:41
exception=null;finalScore=0.3224092116917626;time_started=02:48:27;seed=42;experiment_id=29;cpus=6;done=true;memory_max=16384;measure=FMicroAvg;split=1;host=node02-022;evaluationTimeout=1800;time_created=12:51:29;globalTimeout=86400;time_end=03:01:33;dataset=bibtex;fmeasure=0.3230016313213704;algorithm=bohb;done_time=03:01:33
